	learning rate	gracePeriodPerLayer	mci	adwin-delta	globalGracePeriod	accuracy	amount of hidden layers	amount of active layers	overall time	classifier	amount of instances	run id	path	stream
1129	0.05		1e-11	0.0001	128	61.35	28	28	16.920097539	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_globalGracePeriod=128/electricity_tiny	electricity_tiny
1130	0.05		1e-11	0.0001	256	59.199999999999996	32	27	13.248263211	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_globalGracePeriod=256/electricity_tiny	electricity_tiny
1131	0.05		1e-11	0.0001	512	61.35	28	28	16.905409346	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_globalGracePeriod=512/electricity_tiny	electricity_tiny
1132	0.05		1e-11	0.0001	1024	59.199999999999996	32	27	13.150069727	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_globalGracePeriod=1024/electricity_tiny	electricity_tiny
1133	0.05	1	1e-11	0.0001		61.8	29	24	13.320384696	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=1/electricity_tiny	electricity_tiny
1134	0.05	2	1e-11	0.0001		62.150000000000006	25	21	10.997654185	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=2/electricity_tiny	electricity_tiny
1135	0.05	4	1e-11	0.0001		61.550000000000004	25	25	11.87494154	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=4/electricity_tiny	electricity_tiny
1136	0.05	8	1e-11	0.0001		60.150000000000006	34	29	13.060147435	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=8/electricity_tiny	electricity_tiny
1137	0.05	16	1e-11	0.0001		60.75000000000001	30	26	13.052064164	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=16/electricity_tiny	electricity_tiny
1138	0.05	32	1e-11	0.0001		59.0	14	12	8.446210989	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=32/electricity_tiny	electricity_tiny
1139	0.05	64	1e-11	0.0001		57.85	12	12	8.301881498	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=64/electricity_tiny	electricity_tiny
1140	0.05	128	1e-11	0.0001		39.6	1	1	5.707576018	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=128/electricity_tiny	electricity_tiny
1141	0.05	256	1e-11	0.0001		39.6	1	1	5.820911465	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=256/electricity_tiny	electricity_tiny
1142	0.05	512	1e-11	0.0001		39.6	1	1	5.712147515	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=512/electricity_tiny	electricity_tiny
1143	0.05	1024	1e-11	0.0001		39.6	1	1	5.677590595	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=0.0001_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=1024/electricity_tiny	electricity_tiny
1144	0.05		1e-11	1e-05	1	58.650000000000006	27	19	12.128195941	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_globalGracePeriod=1/electricity_tiny	electricity_tiny
1145	0.05		1e-11	1e-05	2	62.1	29	28	13.617813672	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_globalGracePeriod=2/electricity_tiny	electricity_tiny
1146	0.05		1e-11	1e-05	4	58.650000000000006	27	19	12.181857309	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_globalGracePeriod=4/electricity_tiny	electricity_tiny
1147	0.05		1e-11	1e-05	8	62.1	29	28	13.615090078	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_globalGracePeriod=8/electricity_tiny	electricity_tiny
1148	0.05		1e-11	1e-05	16	58.650000000000006	27	19	12.097077716	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_globalGracePeriod=16/electricity_tiny	electricity_tiny
1149	0.05		1e-11	1e-05	32	62.1	29	28	13.618735534	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_globalGracePeriod=32/electricity_tiny	electricity_tiny
1150	0.05		1e-11	1e-05	64	58.650000000000006	27	19	12.105497127	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_globalGracePeriod=64/electricity_tiny	electricity_tiny
1151	0.05		1e-11	1e-05	128	62.1	29	28	13.54778493	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_globalGracePeriod=128/electricity_tiny	electricity_tiny
1152	0.05		1e-11	1e-05	256	58.650000000000006	27	19	12.185093474	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_globalGracePeriod=256/electricity_tiny	electricity_tiny
1153	0.05		1e-11	1e-05	512	62.1	29	28	13.561026179	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_globalGracePeriod=512/electricity_tiny	electricity_tiny
1154	0.05		1e-11	1e-05	1024	58.650000000000006	27	19	12.14769167	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_globalGracePeriod=1024/electricity_tiny	electricity_tiny
1155	0.05	1	1e-11	1e-05		61.85000000000001	30	19	12.897553697	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=1/electricity_tiny	electricity_tiny
1156	0.05	2	1e-11	1e-05		62.050000000000004	24	20	11.035808231	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=2/electricity_tiny	electricity_tiny
1157	0.05	4	1e-11	1e-05		62.050000000000004	32	26	13.474764453	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=4/electricity_tiny	electricity_tiny
1158	0.05	8	1e-11	1e-05		59.95	31	30	12.99462369	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=8/electricity_tiny	electricity_tiny
1159	0.05	16	1e-11	1e-05		60.050000000000004	29	21	12.070732847	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=16/electricity_tiny	electricity_tiny
1160	0.05	32	1e-11	1e-05		59.150000000000006	16	14	8.693825421	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=32/electricity_tiny	electricity_tiny
1161	0.05	64	1e-11	1e-05		58.35	12	12	8.137836927	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=64/electricity_tiny	electricity_tiny
1162	0.05	128	1e-11	1e-05		39.6	1	1	5.694003788	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=128/electricity_tiny	electricity_tiny
1163	0.05	256	1e-11	1e-05		39.6	1	1	5.78390513	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=256/electricity_tiny	electricity_tiny
1164	0.05	512	1e-11	1e-05		39.6	1	1	5.676280433	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=512/electricity_tiny	electricity_tiny
1165	0.05	1024	1e-11	1e-05		39.6	1	1	5.671613546	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-05_lr=0.05_MCICutOff=1e-11_gracePeriodPerLayer=1024/electricity_tiny	electricity_tiny
1166	0.05		1e-11	1e-06	1	59.550000000000004	26	19	11.605553406	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.05_MCICutOff=1e-11_globalGracePeriod=1/electricity_tiny	electricity_tiny
1167	0.05		1e-11	1e-06	2	61.95	22	22	12.488955859	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.05_MCICutOff=1e-11_globalGracePeriod=2/electricity_tiny	electricity_tiny
1168	0.05		1e-11	1e-06	4	59.550000000000004	26	19	11.673188974	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.05_MCICutOff=1e-11_globalGracePeriod=4/electricity_tiny	electricity_tiny
1169	0.05		1e-11	1e-06	8	61.95	22	22	12.498577393	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.05_MCICutOff=1e-11_globalGracePeriod=8/electricity_tiny	electricity_tiny
1170	0.05		1e-11	1e-06	16	59.550000000000004	26	19	11.610867813	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.05_MCICutOff=1e-11_globalGracePeriod=16/electricity_tiny	electricity_tiny
1171	0.05		1e-11	1e-06	32	61.95	22	22	12.591617158	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.05_MCICutOff=1e-11_globalGracePeriod=32/electricity_tiny	electricity_tiny
1172	0.05		1e-11	1e-06	64	59.550000000000004	26	19	11.566993059	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.05_MCICutOff=1e-11_globalGracePeriod=64/electricity_tiny	electricity_tiny
1173	0.05		1e-11	1e-06	128	61.95	22	22	12.603815788	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.05_MCICutOff=1e-11_globalGracePeriod=128/electricity_tiny	electricity_tiny
1174	0.05		1e-11	1e-06	256	59.550000000000004	26	19	11.568338281	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.05_MCICutOff=1e-11_globalGracePeriod=256/electricity_tiny	electricity_tiny
1175	0.05		1e-11	1e-06	512	61.95	22	22	12.555018406	ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord	2000.0	3	results/runs/runID=3/classifier=ADLClassifierWithWinningLayerTrainingWithoutForLoopWithGraphRecord_adwin-delta=1e-06_lr=0.05_MCICutOff=1e-11_globalGracePeriod=512/electricity_tiny	electricity_tiny
